"linkage","linkage.sourceMethodFileName","linkage.testMethodFileName","linkage.SourceMethodName","linkage.TestMethodName","linkage.Sha_DateTime_All","linkage.Count"
"ConsoleApp.linkage","JsonTreeReader","JsonTreeReaderTest","public boolean hasNext() throws IOException","public void testHasNext_endOfDocument() throws IOException","28-01-2022 12:59:50 AM +01:00:710a76c8b8835e36935c62024001ba6b91ceee01",1
"ConsoleApp.linkage","JsonStreamParser","JsonStreamParserTest","public JsonElement next() throws JsonParseException","public void testParseTwoStrings()","14-12-2022 05:33:33 PM +01:00:f63a1b85aec695f4d464e07a5c13fc038d581527",1
"ConsoleApp.linkage","JsonStreamParser","JsonStreamParserTest","public JsonElement next() throws JsonParseException","public void testIterator()","14-12-2022 05:33:33 PM +01:00:f63a1b85aec695f4d464e07a5c13fc038d581527",1
"ConsoleApp.linkage","JsonStreamParser","JsonStreamParserTest","public JsonElement next() throws JsonParseException","public void testNoSideEffectForHasNext() throws Exception","14-12-2022 05:33:33 PM +01:00:f63a1b85aec695f4d464e07a5c13fc038d581527",1
"ConsoleApp.linkage","JsonStreamParser","JsonStreamParserTest","public JsonElement next() throws JsonParseException","public void testCallingNextBeyondAvailableInput()","14-12-2022 05:33:33 PM +01:00:f63a1b85aec695f4d464e07a5c13fc038d581527
01-10-2009 06:34:11 PM +00:00:c64b79c0f9e81ebeeec18fa27e2be7468916f078",2
"ConsoleApp.linkage","JsonStreamParser","JsonStreamParserTest","public JsonElement next() throws JsonParseException","public void testEmptyInput()","14-12-2022 05:33:33 PM +01:00:f63a1b85aec695f4d464e07a5c13fc038d581527",1
"ConsoleApp.linkage","JsonStreamParser","JsonStreamParserTest","public JsonElement next() throws JsonParseException","public void testIncompleteInput()","14-12-2022 05:33:33 PM +01:00:f63a1b85aec695f4d464e07a5c13fc038d581527",1
"ConsoleApp.linkage","JsonStreamParser","JsonStreamParserTest","public JsonElement next() throws JsonParseException","public void testMalformedInput()","14-12-2022 05:33:33 PM +01:00:f63a1b85aec695f4d464e07a5c13fc038d581527",1
"ConsoleApp.linkage","TypeAdapter","TypeAdapterTest","public final String toJson(T value)","public void testToJson_ThrowingIOException()","08-08-2022 05:19:44 PM +02:00:6fc1c8f7f17a949b4dd743603df88f1935db7907",1
"ConsoleApp.linkage","TypeAdapter","StreamingTypeAdaptersTest","public TypeAdapter<T> nullSafe()","public void testNullSafe()","06-12-2011 03:35:52 PM +00:00:eb2230caf0c8d1e2d9ea67e7c4afce72f1eccc3f
06-12-2011 08:18:00 AM +00:00:0b734e46e180a452e4bff45878ac60441be6ff74",2
"ConsoleApp.linkage","FieldAttributes","FieldAttributesTest","public Class<?> getDeclaringClass()","public void testDeclaringClass() throws Exception","01-11-2010 10:31:48 PM +00:00:d0977c2e3af152901b7b921a31ab6597b0884a4a",1
"ConsoleApp.linkage","JsonNull","JsonNullTest","public JsonNull deepCopy()","public void testDeepCopy()","21-08-2012 01:19:43 AM +00:00:9c4b23b39ad8bb0e42b0b3324a929bbb8b52158f",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value)","public void testTypeHierarchy()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
21-06-2010 11:26:06 PM +00:00:8aedbc84dbf580531ec43a33729526b3ed038306",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value)","public void testTypeHierarchyMultipleHandlers()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
21-06-2010 11:26:06 PM +00:00:8aedbc84dbf580531ec43a33729526b3ed038306",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value)","public void testTypeHierarchyRegisterIfAbsent()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
21-06-2010 11:26:06 PM +00:00:8aedbc84dbf580531ec43a33729526b3ed038306",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value)","public void testReplaceExistingTypeHierarchyHandler()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value)","public void testHidingExistingTypeHierarchyHandlerIsDisallowed()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void register(Type typeOfT, T value)","public void testHasGenericButNotSpecific() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
20-01-2009 01:36:54 AM +00:00:6a80791f13e5003c09a342d7a3c443c031d7d408",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void register(Type typeOfT, T value)","public void testHasSpecificType() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
20-01-2009 01:36:54 AM +00:00:6a80791f13e5003c09a342d7a3c443c031d7d408",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void register(Type typeOfT, T value)","public void testTypeOverridding() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void register(Type typeOfT, T value)","public void testMakeUnmodifiable() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerIfAbsent(ParameterizedTypeHandlerMap<T> other)","public void testTypeHierarchyRegisterIfAbsent()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134
21-06-2010 11:26:06 PM +00:00:8aedbc84dbf580531ec43a33729526b3ed038306",3
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type, boolean systemOnly)","public void testHasGenericButNotSpecific() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
01-07-2011 09:29:20 PM +00:00:62675b7f46e805fe15a04a7b8b252da6dac00c15",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type, boolean systemOnly)","public void testHasSpecificType() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
01-07-2011 09:29:20 PM +00:00:62675b7f46e805fe15a04a7b8b252da6dac00c15",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type, boolean systemOnly)","public void testTypeOverridding() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
01-07-2011 09:29:20 PM +00:00:62675b7f46e805fe15a04a7b8b252da6dac00c15",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type, boolean systemOnly)","public void testTypeHierarchy()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
01-07-2011 09:29:20 PM +00:00:62675b7f46e805fe15a04a7b8b252da6dac00c15",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type, boolean systemOnly)","public void testTypeHierarchyMultipleHandlers()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
01-07-2011 09:29:20 PM +00:00:62675b7f46e805fe15a04a7b8b252da6dac00c15",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type, boolean systemOnly)","public void testTypeHierarchyRegisterIfAbsent()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
01-07-2011 09:29:20 PM +00:00:62675b7f46e805fe15a04a7b8b252da6dac00c15",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type, boolean systemOnly)","public void testReplaceExistingTypeHierarchyHandler()","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
01-07-2011 09:29:20 PM +00:00:62675b7f46e805fe15a04a7b8b252da6dac00c15",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type, boolean systemOnly)","public void testNullMap() throws Exception","01-07-2011 09:29:20 PM +00:00:62675b7f46e805fe15a04a7b8b252da6dac00c15",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized boolean hasSpecificHandlerFor(Type type)","public void testHasGenericButNotSpecific() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized boolean hasSpecificHandlerFor(Type type)","public void testHasSpecificType() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized boolean hasSpecificHandlerFor(Type type)","public void testTypeOverridding() throws Exception","20-11-2011 06:03:46 PM +00:00:777e17c723fa2c87d703326f6bcf1195645893bd
24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value, boolean isSystem)","public void testTypeHierarchy()","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value, boolean isSystem)","public void testTypeHierarchyMultipleHandlers()","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value, boolean isSystem)","public void testTypeHierarchyRegisterIfAbsent()","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value, boolean isSystem)","public void testReplaceExistingTypeHierarchyHandler()","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void registerForTypeHierarchy(Class<?> typeOfT, T value, boolean isSystem)","public void testHidingExistingTypeHierarchyHandlerIsDisallowed()","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void register(Type typeOfT, T value, boolean isSystem)","public void testHasGenericButNotSpecific() throws Exception","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void register(Type typeOfT, T value, boolean isSystem)","public void testHasSpecificType() throws Exception","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void register(Type typeOfT, T value, boolean isSystem)","public void testTypeOverridding() throws Exception","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized void register(Type typeOfT, T value, boolean isSystem)","public void testMakeUnmodifiable() throws Exception","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type)","public void testHasGenericButNotSpecific() throws Exception","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134
20-01-2009 01:36:54 AM +00:00:6a80791f13e5003c09a342d7a3c443c031d7d408",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type)","public void testHasSpecificType() throws Exception","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134
20-01-2009 01:36:54 AM +00:00:6a80791f13e5003c09a342d7a3c443c031d7d408",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type)","public void testTypeOverridding() throws Exception","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type)","public void testTypeHierarchy()","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134
21-06-2010 11:26:06 PM +00:00:8aedbc84dbf580531ec43a33729526b3ed038306",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type)","public void testTypeHierarchyMultipleHandlers()","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134
21-06-2010 11:26:06 PM +00:00:8aedbc84dbf580531ec43a33729526b3ed038306",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type)","public void testTypeHierarchyRegisterIfAbsent()","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134
21-06-2010 11:26:06 PM +00:00:8aedbc84dbf580531ec43a33729526b3ed038306",2
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type)","public void testReplaceExistingTypeHierarchyHandler()","24-06-2011 09:52:59 PM +00:00:9196b2325126988f72248a7d35ffcb44744e0134",1
"ConsoleApp.linkage","ParameterizedTypeHandlerMap","ParameterizedTypeHandlerMapTest","public synchronized T getHandlerFor(Type type)","public void testNullMap() throws Exception","20-01-2009 01:36:54 AM +00:00:6a80791f13e5003c09a342d7a3c443c031d7d408",1
"ConsoleApp.linkage","JsonElementWriter","JsonElementWriterTest","public JsonWriter value(double value) throws IOException","public void testLenientNansAndInfinities() throws IOException","01-10-2011 12:35:51 AM +00:00:349c01e861e645d747fdb954f22d0555b2753e4d",1
"ConsoleApp.linkage","JsonElementWriter","JsonElementWriterTest","public JsonWriter value(double value) throws IOException","public void testStrictNansAndInfinities() throws IOException","01-10-2011 12:35:51 AM +00:00:349c01e861e645d747fdb954f22d0555b2753e4d",1
"ConsoleApp.linkage","JsonElementWriter","JsonElementWriterTest","public JsonWriter value(Number value) throws IOException","public void testStrictBoxedNansAndInfinities() throws IOException","01-10-2011 12:35:51 AM +00:00:349c01e861e645d747fdb954f22d0555b2753e4d",1
"ConsoleApp.linkage","JsonElementWriter","JsonElementWriterTest","public void close() throws IOException","public void testWriteAfterClose() throws Exception","01-10-2011 12:12:36 AM +00:00:9b7b49bf0fa0e33e993ef75ca75c5fe5920976cc",1
"ConsoleApp.linkage","JsonElementWriter","JsonElementWriterTest","public void close() throws IOException","public void testPrematureClose() throws Exception","01-10-2011 12:12:36 AM +00:00:9b7b49bf0fa0e33e993ef75ca75c5fe5920976cc",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public double nextDouble() throws IOException","public void testLenientNansAndInfinities() throws IOException","30-09-2011 03:47:30 AM +00:00:6c0566bd220e342364facc29078c6c3f325d5276",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public double nextDouble() throws IOException","public void testStrictNansAndInfinities() throws IOException","30-09-2011 03:47:30 AM +00:00:6c0566bd220e342364facc29078c6c3f325d5276",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public double nextDouble() throws IOException","public void testNumbers() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public double nextDouble() throws IOException","public void testNumbersFromStrings() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public double nextDouble() throws IOException","public void testWrongType() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public JsonToken peek() throws IOException","public void testArray() throws IOException","30-09-2011 03:31:44 AM +00:00:1bb01055f001833017e52d479b608c2a96b665e1",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public JsonToken peek() throws IOException","public void testObject() throws IOException","30-09-2011 03:31:44 AM +00:00:1bb01055f001833017e52d479b608c2a96b665e1",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public JsonToken peek() throws IOException","public void testEarlyClose() throws IOException","30-09-2011 03:31:44 AM +00:00:1bb01055f001833017e52d479b608c2a96b665e1",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public void close() throws IOException","public void testEarlyClose() throws IOException","30-09-2011 03:31:44 AM +00:00:1bb01055f001833017e52d479b608c2a96b665e1",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public String nextString() throws IOException","public void testStringsFromNumbers() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public String nextString() throws IOException","public void testStrings() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public String nextString() throws IOException","public void testSkipValue() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public String nextString() throws IOException","public void testWrongType() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public long nextLong() throws IOException","public void testNumbers() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public long nextLong() throws IOException","public void testNumbersFromStrings() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public long nextLong() throws IOException","public void testWrongType() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public int nextInt() throws IOException","public void testNumbers() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public int nextInt() throws IOException","public void testNumbersFromStrings() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","JsonElementReader","JsonElementReaderTest","public int nextInt() throws IOException","public void testWrongType() throws IOException","30-09-2011 03:25:41 AM +00:00:9ce9c62b4452f6cc9fbb89058a28abd8cddbafe9",1
"ConsoleApp.linkage","DefaultTypeAdapters","DefaultTypeAdaptersTest","public String toString()","public void testStringBuilderDeserialization()","31-01-2011 11:14:02 PM +00:00:ea48a1debfaa863d29dac8ddee9a4dd5a55ed785",1
"ConsoleApp.linkage","DefaultTypeAdapters","DefaultTypeAdaptersTest","public String toString()","public void testStringBufferDeserialization()","31-01-2011 11:14:02 PM +00:00:ea48a1debfaa863d29dac8ddee9a4dd5a55ed785",1
"ConsoleApp.linkage","DefaultTypeAdapters","DefaultTypeAdaptersTest","public String toString()","public void testUuidDeserialization()","13-12-2008 08:42:31 PM +00:00:0b5f3dc8255a4811df48817dc9b899d67e8725fa",1
"ConsoleApp.linkage","DefaultTypeAdapters","DefaultTypeAdaptersTest","public String toString()","public void testDefaultDateDeserialization()","13-10-2008 06:40:20 PM +00:00:2b9fd47b720f0743d69dfcc48bc04b471e37d240",1
"ConsoleApp.linkage","DefaultTypeAdapters","DefaultTypeAdaptersTest","public String toString()","public void testDefaultDateDeserializationUsingBuilder() throws Exception","13-10-2008 06:40:20 PM +00:00:2b9fd47b720f0743d69dfcc48bc04b471e37d240",1
"ConsoleApp.linkage","MiniGson","MiniGsonTest","public Builder typeAdapter(final Class<T> type, final TypeAdapter<T> typeAdapter)","private void usePersonNameAdapter()","11-07-2011 09:45:09 PM +00:00:95a345234fb1d51ada03f37d50769cd5198b5af3",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public static RuntimeTypeAdapter<T> create(Class<T> c)","public void testNullBaseType()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public static RuntimeTypeAdapter<T> create(Class<T> c)","public void testNullSubtype()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public static RuntimeTypeAdapter<T> create(Class<T> c)","public void testNullLabel()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public static RuntimeTypeAdapter<T> create(Class<T> c)","public void testDuplicateSubtype()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public static RuntimeTypeAdapter<T> create(Class<T> c)","public void testDuplicateLabel()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public static RuntimeTypeAdapter<T> create(Class<T> c)","public void testDeserializeMissingTypeField()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public static RuntimeTypeAdapter<T> create(Class<T> c)","public void testDeserializeMissingSubtype()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public static RuntimeTypeAdapter<T> create(Class<T> c)","public void testSerializeMissingSubtype()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public RuntimeTypeAdapter<T> registerSubtype(Class<? extends T> type, String label)","public void testNullLabel()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public RuntimeTypeAdapter<T> registerSubtype(Class<? extends T> type, String label)","public void testDuplicateSubtype()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public RuntimeTypeAdapter<T> registerSubtype(Class<? extends T> type, String label)","public void testDuplicateLabel()","06-06-2011 05:40:13 AM +00:00:9ad3358728073500a5fc30f9685eefa48696fe23",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public RuntimeTypeAdapter<T> registerSubtype(Class<? extends T> type)","public void testRuntimeTypeAdapter()","27-05-2011 06:47:31 PM +00:00:3d50a6b72aabd4f3eb4a309a0df51c6d0db619d9",1
"ConsoleApp.linkage","RuntimeTypeAdapter","RuntimeTypeAdapterTest","public RuntimeTypeAdapter<T> registerSubtype(Class<? extends T> type)","public void testRuntimeTypeIsBaseType()","27-05-2011 06:47:31 PM +00:00:3d50a6b72aabd4f3eb4a309a0df51c6d0db619d9",1
"ConsoleApp.linkage","Escaper","EscaperTest","public String escapeJsonString(CharSequence plainText)","public void testNoSpecialCharacters()","28-12-2008 11:05:22 PM +00:00:73d93e332251ccf3619b3b6d2e7b1529e902e78d",1
"ConsoleApp.linkage","Escaper","EscaperTest","public String escapeJsonString(CharSequence plainText)","public void testNewlineEscaping() throws Exception","28-12-2008 11:05:22 PM +00:00:73d93e332251ccf3619b3b6d2e7b1529e902e78d",1
"ConsoleApp.linkage","Escaper","EscaperTest","public String escapeJsonString(CharSequence plainText)","public void testCarrageReturnEscaping() throws Exception","28-12-2008 11:05:22 PM +00:00:73d93e332251ccf3619b3b6d2e7b1529e902e78d",1
"ConsoleApp.linkage","Escaper","EscaperTest","public String escapeJsonString(CharSequence plainText)","public void testTabEscaping() throws Exception","28-12-2008 11:05:22 PM +00:00:73d93e332251ccf3619b3b6d2e7b1529e902e78d",1
"ConsoleApp.linkage","Escaper","EscaperTest","public String escapeJsonString(CharSequence plainText)","public void testQuoteEscaping() throws Exception","28-12-2008 11:05:22 PM +00:00:73d93e332251ccf3619b3b6d2e7b1529e902e78d",1
"ConsoleApp.linkage","Escaper","EscaperTest","public String escapeJsonString(CharSequence plainText)","public void testLineSeparatorEscaping() throws Exception","28-12-2008 11:05:22 PM +00:00:73d93e332251ccf3619b3b6d2e7b1529e902e78d",1
"ConsoleApp.linkage","Escaper","EscaperTest","public String escapeJsonString(CharSequence plainText)","public void testParagraphSeparatorEscaping() throws Exception","28-12-2008 11:05:22 PM +00:00:73d93e332251ccf3619b3b6d2e7b1529e902e78d",1
"ConsoleApp.linkage","Escaper","EscaperTest","public String escapeJsonString(CharSequence plainText)","public void testControlCharBlockEscaping() throws Exception","28-12-2008 11:05:22 PM +00:00:73d93e332251ccf3619b3b6d2e7b1529e902e78d",1
